group_name;product_id;product_name
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;5d7c6425-7ec9-11e9-9ff4-315000166d67;Rose gr Yves Piaget / Роза одноголовая садовая Ив Пьяже
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;1b4cde0d-7ed0-11e9-9109-f8fc0015e68f;Rose gr Hiyoli / Роза одноголовая садовая Хиёли
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;b5c3a9c5-7ece-11e9-9109-f8fc0015ce46;Rose gr Princess Kishi (Long And Happy Life) / Роза одноголовая садовая Принцесса Киши (Лонг энд Хэппи Лайф)
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;6460bf94-d087-11e8-9ff4-34e8003559c5;Rose gr Precious Moments / Роза одноголовая садовая Прешез Моментс
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;74a4619d-7ec7-11e9-912f-f3d400156775;Rose gr Fiction / Роза одноголовая садовая Фикшн
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;46e85cba-7ec4-11e9-9109-f8fc0015898e;Rose gr Romantic Antike / Роза одноголовая садовая Романтик Антик
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;ead877fc-7ec6-11e9-9107-50480015de7d;Rose gr Loves Me (Just a Little Bit More) / Роза одноголовая садовая Лавз Ми (Джаст э Литл Бит Мо)
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;c3e54b8b-7372-11e7-7a69-8f550002badb;Rose gr Baronesse / Роза одноголовая садовая Баронесса
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;b0d2996b-7ec2-11e9-9ff4-34e80015db49;Rose gr Ashley / Роза одноголовая садовая Эшли
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;64e788cc-7ec2-11e9-9ff4-34e8001620b0;Rose gr Apricot Swirl / Роза одноголовая садовая Эприкот Свирл
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;3c768076-7ec1-11e9-9107-50480015287b;Rose gr Mayra's White / Роза одноголовая садовая Майрас Вайт
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;0825fc8f-7eca-11e9-912f-f3d400168088;Rose gr Mayra's Bridal Pink / Роза одноголовая садовая Майрас Брайдал Пинк
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;5a990f7f-5746-11e7-7a69-93a7001f8dc2;Rose gr Pink O'Hara (Ohara) / Роза одноголовая садовая Пинк Охара
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;92f02e1c-7ecd-11e9-9109-f8fc0015f8e9;Rose gr Princess Aiko (Beloved) / Роза одноголовая садовая Принцесса Айко (Билавд)
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;bfead02c-7ec7-11e9-9109-f8fc00158004;Rose gr Free Spirit / Роза одноголовая садовая Фри Спирит
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;53eaf372-7ec8-11e9-9ff4-34e80016680c;Rose gr Vitality / Роза одноголовая садовая Виталити
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;94fbbac1-3e5b-11e8-9ff4-34e8000a9014;Rose gr Tsumugi / Роза одноголовая садовая Цумуги
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;ccbedef0-7ec3-11e9-912f-f3d40016202c;Rose gr Pink Piano / Роза одноголовая садовая Пинк Пиано
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;378e82f5-7ec8-11e9-912f-f3d400166fc9;Rose gr Golden Mustard / Роза одноголовая садовая Голден Мастард
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;3f3ce7d5-7ece-11e9-9ff4-34e80016b329;Rose gr Princess Hitomi (Beautiful History) / Роза одноголовая садовая Принцесса Хитоми (Бьютифул Хистори)
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;5a9a498c-5746-11e7-7a69-93a7001f8dc6;Rose gr Princess Miyuki (First Snow) / Роза одноголовая садовая Принцесса Миюки (Ферст Сноу))
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;a3e3176d-265b-11eb-0a80-01810013b640;Rose gr Princess Kaori / Роза одноголовая садовая Принцесса Каори
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;5acc6ccb-5746-11e7-7a69-93a7001f8e4b;Rose gr White O'Hara (Ohara) / Роза одноголовая садовая Вайт Охара
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;1015d8ca-7ec9-11e9-9ff4-34e800166e97;Rose gr Lemon Pompon / Роза одноголовая садовая Лимон Помпон
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;dcc403e7-7ed0-11e9-9ff4-34e80016826f;Rose gr Misaki / Роза одноголовая садовая Мисаки
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;f713bd05-7ec3-11e9-912f-f3d4001621ae;Rose gr Bridal Piano / Роза одноголовая садовая Брайдал Пиано
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;5b659e66-7ec1-11e9-9107-504800152999;Rose gr Amnesia / Роза одноголовая садовая Амнезия
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;f9a3c223-7ecd-11e9-9109-f8fc0015c4c1;Rose gr Princess Meiko (Prosperous) / Роза одноголовая садовая Принцесса Мейко (Праспэрэс)
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;dfce71ab-9d68-11e8-9109-f8fc00035c6a;Rose gr Alabaster / Роза одноголовая садовая Алабастер
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;5a97e4a5-5746-11e7-7a69-93a7001f8dbe;Rose gr Piano / Роза одноголовая садовая Пиано
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;f0437164-7ed0-11e9-9107-50480015e767;Rose gr Shilabe / Роза одноголовая садовая Шилабе
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;390e0d27-7ed0-11e9-912f-f3d40016cd28;Rose gr Senlitsu / Роза одноголовая садовая Сэнлитцу
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;1350318e-7ec7-11e9-9ff4-315000164f52;Rose gr Catalina / Роза одноголовая садовая Каталина
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;e7a8ccfe-7ece-11e9-912f-f3d40015c8fc;Rose gr Princess Sakura (Cherry Blossom) / Роза одноголовая садовая Принцесса Сакура (Чери Блоссом)
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;ea548d77-60de-11e9-9ff4-315000021d1b;Rose gr White Cloud / Роза одноголовая садовая Вайт Клауд
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;5a63ce65-5746-11e7-7a69-93a7001f8d05;Rose gr Mayra's Rose / Роза одноголовая садовая Майрас Роуз
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;0160ab59-6041-11e9-912f-f3d400072125;Rose gr Princess Maya (Night Rain) / Роза одноголовая садовая Принцесса Майя (Найт Рэйн)
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;f1a5e77a-4fa7-11ed-0a80-06dd001042a6;ahley/ роза эшли
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;5acb7d72-5746-11e7-7a69-93a7001f8e47;Rose gr Wanted / Роза одноголовая садовая Вонтид
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;0e715852-a1f7-11e8-9109-f8fc00038b8d;Rose gr Caramel Antike / Роза одноголовая садовая Карамель Антик
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;6b5a968b-7ecf-11e9-9107-504800165ce8;Rose gr Princess Suki (Loved One) / Роза одноголовая садовая Принцесса Суки (Лавд Уан)
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;63054ffa-265c-11eb-0a80-00d60013c67b;Rose gr Loves Me Just a Little Bit More/ Роза одноголовая Лавс Ми
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;895f9f2e-2835-11e8-9109-f8fc0004e399;Rose gr Miyabi / Роза одноголовая садовая Мияби
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;883c14be-7ec9-11e9-9ff4-34e800162ca8;Rose gr Mariatheresia / Роза одноголовая садовая Мария Тереза
1 Цветы срезанные/Rose gr Alexandra Farms #/ Роза одноголовая садовая Александра Фармс;dcf052ee-f74b-11ee-0a80-13a300167b64;Rose gr Hettie / Роза пионовидная Хетти
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;522d0950-4950-11e9-9107-5048000ddc40;Rose gr David Austin Constance / Роза одноголовая садовая Дэвида Остина Констанс
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;c51966a2-7eba-11e9-9ff4-31500015c07b;Rose gr David Austin Ella / Роза одноголовая садовая Дэвида Остина Элла
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;3f87a6e3-9ebe-11e7-7a69-9711000437d7;Rose gr David Austin Juliet / Роза одноголовая садовая Дэвида Остина Джульетта
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;4bc5ec65-7eba-11e9-9109-f8fc0014e17d;Rose gr David Austin Charity / Роза одноголовая садовая Дэвида Остина Чарити
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;bb467b65-7eb9-11e9-9ff4-34e800153fc9;Rose gr David Austin Miranda / Роза одноголовая садовая Дэвида Остина Миранда
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;a2e6f2ca-93e2-11e7-7a34-5acf001d87d8;Rose gr David Austin Kate / Роза одноголовая садовая Дэвида Остина Кейт
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;1b809d0a-7eba-11e9-9107-50480014e0f6;Rose gr David Austin Edith / Роза одноголовая садовая Дэвида Остина Эдит
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;387c3de7-7e37-11e9-912f-f3d40012e241;Rose gr David Austin Eugenie / Роза одноголовая садовая Дэвида Остина Евгения
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;fc8eb18c-7eb9-11e9-912f-f3d40014cc49;Rose gr David Austin Capability / Роза одноголовая садовая Дэвида Остина Капабилити
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;e645dfe0-0030-11e8-7a34-5acf0009d56d;Rose gr David Austin Keira / Роза одноголовая садовая Дэвида Остина Кейра
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;64982ce1-9ebe-11e7-7a34-5acf0008e369;Rose gr David Austin Darcey / Роза одноголовая садовая Дэвида Остина Дарси
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;6af2aef5-7eba-11e9-912f-f3d400159e2b;Rose gr David Austin Effie / Роза одноголовая садовая Дэвида Остина Эффи
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;808b5f5e-ac60-11e9-912f-f3d40016f963;Rose gr David Austin Red Piano / Роза одноголовая садовая Дэвида Остина Ред Пьяно
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;8eb95a32-7e36-11e9-912f-f3d40012d7b8;Rose gr David Austin Beatrice / Роза одноголовая садовая Дэвида Остина Биатрис
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;96ae1320-b1d6-11e8-9107-504800079ed0;Rose gr David Austin Purity/ Роза одноголовая садовая Дэвида Остина Пьюрити
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;af4a5051-306b-11e9-9107-50480012c8a0;Rose gr David Austin Tess / Роза одноголовая садовая Дэвида Остина Тесс
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;44670141-41fe-11eb-0a80-07bf001971e5;Rose gr David Austin Patience / Роза одноголовая садовая Дэвида Остина Пейшенс
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;b5f8c59d-83b8-11ee-0a80-0bca00132eee;Rose gr David Austin Besse / Роза одноголовая садовая Дэвида Остина Бейси
1 Цветы срезанные/Rose gr David Austin #/ Роза одноголовая садовая Дэвида Остина;c300492f-81bb-11e7-7a69-971100195afd;Rose gr David Austin Leonora (Auswagsy) / Роза одноголовая садовая Леонора
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;5ba38a3c-63d5-11e7-7a34-5acf002a7e2f;Rose gr Ecuador Deep Purple / Роза одноголовая Эквадор Дип Перпл
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;5276c115-0a5e-11ec-0a80-073e00112333;Rose gr Ecuador Country Blue / Роза одноголовая Эквадор Кантри Блю
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;35202767-7eda-11e9-9107-50480016ed4d;Rose gr Ecuador Duett / Роза одноголовая Эквадор Дуэт
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;fde8e33e-7ed9-11e9-9109-f8fc0016554f;Rose gr Ecuador Decora / Роза одноголовая Эквадор Декора
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;79c6f130-7ed7-11e9-9ff4-34e800172b89;Rose gr Ecuador Cherry Love / Роза одноголовая Эквадор Чери Лав
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;517733f0-7ed7-11e9-9ff4-34e8001729f7;Rose gr Ecuador Cherry Brandy / Роза одноголовая Эквадор Чери Бренди
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;2cccac5f-7ed7-11e9-9ff4-34e80016d573;Rose gr Ecuador Carrousel / Роза одноголовая Эквадор Карузель
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;eb0167fa-7ed5-11e9-9ff4-34e800171b24;Rose gr Ecuador Amelia / Роза одноголовая Эквадор Амелия
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;a4056c62-7ed4-11e9-912f-f3d40016fec8;Rose gr Ecuador Akito / Роза одноголовая Эквадор Акито
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;b8113846-7ed5-11e9-9107-50480016b588;Rose gr Ecuador Ambiance / Роза одноголовая Эквадор Эмбиенс
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;b8f06a03-7ed9-11e9-9ff4-3150001737da;Rose gr Ecuador Corrida / Роза одноголовая Эквадор Коррида
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;328a7dd9-7eed-11e9-912f-f3d400184cce;Rose gr Ecuador Cool Water / Роза одноголовая Эквадор Кул Вотер
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;dc06ca8a-7ed6-11e9-912f-f3d4001626c8;Rose gr Ecuador Blizzard / Роза одноголовая Эквадор Близард
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;bc5c4de3-7ed6-11e9-9ff4-31500017158b;Rose gr Ecuador Black Magic / Роза одноголовая Эквадор Блэк Мэджик
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;fa7dc438-7ed6-11e9-9107-50480016c4b4;Rose gr Ecuador Blush / Роза одноголовая Эквадор Блаш
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;e421e5c2-7ed9-11e9-912f-f3d400164700;Rose gr Ecuador Cream de La Cream / Роза одноголовая Эквадор Крем де Ля Крем
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;44e0fef4-7ed6-11e9-9107-50480016bd48;Rose gr Ecuador Aubade / Роза одноголовая Эквадор Аубэйд
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;17f27c9e-7eda-11e9-9107-504800164593;Rose gr Ecuador Dolche Vita / Роза одноголовая Эквадор Дольче Вита
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;ec3e7f9f-7ed7-11e9-9107-50480016d1a0;Rose gr Ecuador Circus / Роза одноголовая Эквадор Cёркэс
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;ca0c11f5-7f2e-11e7-7a6c-d2a90001b147;Rose Avalanche / Роза одноголовая Аваланж
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;05517d75-7ed6-11e9-9109-f8fc001628ca;Rose gr Ecuador Amsterdam / Роза одноголовая Эквадор Амстердам
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;0ab1435e-7ed8-11e9-9109-f8fc00164191;Rose gr Ecuador Conga / Роза одноголовая Эквадор Конга
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;2662cf57-0468-11ea-0a80-05c0000f2643;Rose gr Ecuador Confidential / Роза одноголовая Эквадор Конфиденциал
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;27f67aa2-7ed6-11e9-9ff4-315000170f9d;Rose gr Ecuador Anastasia / Роза одноголовая Эквадор Анастасия
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;a17f3c58-7ed6-11e9-9109-f8fc001663a3;Rose gr Ecuador Black Baccara / Роза одноголовая Эквадор Блэк Баккара
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;ab7fc6c2-7ed7-11e9-9107-50480016ced2;Rose gr Ecuador Cherry O / Роза одноголовая Чери О
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;34a04af7-6ce2-11ee-0a80-0e4500109b24;Rose gr Ecuador Be Sweet / Роза бледно-розовая Би Свит
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;f2fa2552-6ce1-11ee-0a80-0f5e00106e56;Rose gr Ecuador Candylight / Роза лимонная Кендилайт
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;f0c52d3a-93ae-11eb-0a80-0318000d0dbc;Rose gr Ecuador Candlelight white / Роза Канделайт белая
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;ffc28e42-336d-11ee-0a80-0dca0018a576;Rose gr Ecuador Coral Reef / Роза оранжевая Корал Риф
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;bd8178f9-7b83-11e7-7a31-d0fd0032ef10;Rose gr Ecuador Salmanasar / Роза одноголовая Эквадор Сальманасар
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;b7be520b-7edb-11e9-9107-50480016fdcb;Rose gr Ecuador High Yellow Magic / Роза одноголовая Эквадор Хай Елоу Мэджик
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;9a818ff8-7eec-11e9-9107-50480017b744;Rose gr Ecuador Tiffany / Роза одноголовая Эквадор Тиффани
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;7f48a796-7ee2-11e9-9ff4-34e800175b49;Rose gr Ecuador Versilia / Роза одноголовая Эквадор Версилия
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;93825604-7ee2-11e9-9107-50480016a4ba;Rose gr Ecuador Voodoo / Роза одноголовая Эквадор Вуду
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;de8de55e-7ee1-11e9-9109-f8fc0016dfe7;Rose gr Ecuador Sweetness / Роза одноголовая Эквадор Свитнес
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;0cf51bd6-7edd-11e9-9ff4-34e800176e5c;Rose gr Ecuador Mohana / Роза одноголовая Эквадор Моана
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;d40866ac-7edc-11e9-9ff4-315000175f28;Rose gr Ecuador Luxor / Роза одноголовая Эквадор Люксор
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;4830cf0c-7edd-11e9-912f-f3d400166f54;Rose gr Ecuador Movie Star / Роза одноголовая Эквадор Муви Стар
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;41ad751d-7ee1-11e9-9ff4-34e800174dce;Rose gr Ecuador Red Paris / Роза одноголовая Эквадор Ред Париж
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;668eabd6-7ee1-11e9-9ff4-31500017931d;Rose gr Ecuador Sexy Red / Роза одноголовая Эквадор Секси Ред
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;a2cd4d36-7edc-11e9-9ff4-315000175d16;Rose gr Ecuador Limbo / Роза одноголовая Эквадор Лимбо
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;4efc7291-7edc-11e9-9ff4-34e8001717da;Rose gr Ecuador Konfetti / Роза одноголовая Эквадор Конфети
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;eb26d55f-7edb-11e9-9ff4-34e8001712d0;Rose gr Ecuador Iguana / Роза одноголовая Эквадор Игуана
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;3ea1d946-7edb-11e9-9109-f8fc001663b3;Rose gr Ecuador High Orange Magic / Роза одноголовая Эквадор Хай Оранж Мэджик
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;47192260-1648-11e8-9ff4-34e8002232a7;Rose gr Ecuador Freedom / Роза одноголовая Эквадор Фридом
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;61f720e6-7edb-11e9-9ff4-34e800170c8b;Rose gr Ecuador High Peace / Роза одноголовая Эквадор Хай Пис
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;7cd850f7-7eda-11e9-9109-f8fc00165b04;Rose gr Ecuador Esperance / Роза одноголовая Эквадор Эсперанс
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;a07c5361-7eda-11e9-9109-f8fc00165d44;Rose gr Ecuador Forever Young / Роза одноголовая Эквадор Фореве Янг
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;4064b363-85d3-11e9-912f-f3d400151b05;Rose gr Ecuador Garden Spirit / Роза одноголовая Эквадор Гарден Спирит
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;b0bf895b-b525-11e9-9107-504800073d93;Rose gr Ecuador Rhodos/ Роза одноголовая Эквадор Родос
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;f36857e4-7ee1-11e9-9ff4-34e8001756cb;Rose gr Ecuador Tara / Роза одноголовая Эквадор Тара
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;10a2d7d1-7ee1-11e9-9109-f8fc0016db90;Rose gr Ecuador Ravel / Роза одноголовая Эквадор Равел
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;dd47e7bc-7eda-11e9-9107-50480016f3d6;Rose gr Ecuador Grand Prix / Роза одноголовая Эквадор Гранд При
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;6071c0c6-7eda-11e9-9107-50480016eec5;Rose gr Ecuador Engagement / Роза одноголовая Эквадор Ингейджмент
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;f02bb577-7edc-11e9-9109-f8fc001677c8;Rose gr Ecuador Malibu / Роза одноголовая Эквадор Малибу
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;f6191398-92d1-11f0-0a80-17cf00071d3d;Rose gr Ecuador Full Monty/ Роза одноголовая Эквадор Фулл Монти
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;f756fcc7-7ee0-11e9-9ff4-34e800179dc9;Rose gr Ecuador Raphaela / Роза одноголовая Эквадор Рафаэла
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;f5f9d8cc-057d-11ec-0a80-094a00501869;Rose gr Ecuador Nina / Роза Нина красная
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;60d474e4-7ee2-11e9-9ff4-34e80017aaf1;Rose gr Ecuador Vendella / Роза одноголовая Эквадор Венделла
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;98d4dbb7-7ee1-11e9-9107-50480017460c;Rose gr Ecuador Sweet Unique / Роза одноголовая Эквадор Свит Юник
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;1195cbab-7784-11f0-0a80-076a0012edae;Роза Помароса
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;12d61efc-7edc-11e9-9ff4-34e800176049;Rose gr Ecuador Jade / Роза одноголовая Эквадор Джад
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;74280ef2-ac0c-11f0-0a80-1948001830ee;Rose gr Ecuador Luciano/ Роза Лучиано розовая
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;14880153-7ee2-11e9-9109-f8fc0016ead7;Rose gr Ecuador Titanic / Роза одноголовая Эквадор Титаник
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;caea39cf-8a33-11e7-7a34-5acf001097d6;Rose gr Ecuador mix / Роза одноголовая Эквадор микс
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;54b523ef-bd0a-11ed-0a80-053800242191;Rose Spray Julietta / Роза Спрей Джульетта
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;cdc1d470-7edb-11e9-912f-f3d400174eaf;Rose gr Ecuador Hummer / Роза одноголовая Эквадор Хаммер
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;85828e67-be7d-11e8-9ff4-3150000e673c;Rose gr Ecuador Quicksand / Роза одноголовая Эквадор Квиксенд песочная
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;0804fcaa-7edb-11e9-9ff4-34e800175396;Rose gr Ecuador Green Tea / Роза одноголовая Эквадор Грин Ти
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;22487db0-7ee2-11e9-9107-504800174dc2;Rose gr Ecuador Topaz / Роза одноголовая Эквадор Топаз
1 Цветы срезанные/Rose gr Ecuador #/ Роза одноголовая Эквадор;8cf8f44a-4597-11ef-0a80-10b40005bbbd;Rose Veggie / Роза Вегги
